Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,d_surge,e_surge,f_surge,g_surge,r_squared_surge,a_sway,b_sway,c_sway,d_sway,e_sway,f_sway,g_sway,r_squared_sway,a_heave,b_heave,c_heave,d_heave,e_heave,f_heave,g_heave,r_squared_heave,a_roll,b_roll,c_roll,d_roll,e_roll,f_roll,g_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,d_pitch,e_pitch,f_pitch,g_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,d_yaw,e_yaw,f_yaw,g_yaw,r_squared_yaw
15,10,-0.466666667,0.003095676,-0.025580695,-0.000429486,0.484431659,-1.243047908,0.357445488,1.110772267,0.972286873,0,0,0,0,0,0,0,1,0.000918118,0.001750266,-0.132093378,0.824991144,-1.846972726,1.033653718,0.884604078,0.991169063,0,0,0,0,0,0,0,1,0.200990956,-3.07656558,17.84982742,-47.77894586,55.51335446,-18.53947965,1.625123803,0.969412222,0,0,0,0,0,0,0,1
15,10,-0.6,0.00213929,-0.012776415,-0.063296058,0.62063841,-1.36448808,0.388982242,1.109181231,0.973454958,0,0,0,0,0,0,0,1,0.001597227,-0.007985219,-0.079872022,0.697300773,-1.710219039,0.982798642,0.888945759,0.99127123,0,0,0,0,0,0,0,1,0.216298946,-3.306669425,19.15832293,-51.23177662,59.63947943,-20.36519762,1.808846358,0.964750791,0,0,0,0,0,0,0,1
15,10,-0.733333333,0.001507743,-0.004343598,-0.103952069,0.704233471,-1.428464724,0.396142588,1.110103974,0.974902066,0,0,0,0,0,0,0,1,0.002285844,-0.017833957,-0.027328311,0.570115764,-1.576470422,0.9349124,0.89277685,0.991274594,0,0,0,0,0,0,0,1,0.232031467,-3.542113942,20.48984005,-54.71883729,63.76213317,-22.16020147,1.986088817,0.957385485,0,0,0,0,0,0,0,1
15,10,-0.866666667,0.000850232,0.0043141,-0.145197565,0.788235077,-1.492279707,0.403064105,1.111007028,0.976135339,0,0,0,0,0,0,0,1,0.002904215,-0.026811255,0.021493736,0.449094325,-1.445756265,0.88749055,0.896559774,0.991267715,0,0,0,0,0,0,0,1,0.247979707,-3.782752009,21.86257847,-58.354205,68.12985479,-24.09781938,2.180683243,0.949085206,0,0,0,0,0,0,0,1
15,10,-1,0.013294009,-0.186634047,0.974167905,-2.2945546,2.377599595,-1.283882947,1.274662955,0.98341774,0,0,0,0,0,0,0,1,0.015446103,-0.23774616,1.37475455,-3.617171055,4.099176899,-1.74779713,1.173422267,0.982159291,-4.49E-07,6.74E-07,3.44E-05,-0.000199418,0.000359176,-0.000164028,1.81E-05,0.382834371,-0.317239966,3.086844706,-6.576567605,-15.85076533,61.868249,-39.45421235,5.242550028,0.700283461,0,0,0,0,0,0,0,1
15,10,-1.133333333,0.000384105,0.010092613,-0.170422915,0.832037791,-1.511728213,0.392092336,1.113595241,0.97704214,0,0,0,0,0,0,0,1,0.003695071,-0.037828082,0.078708375,0.314585206,-1.309331338,0.841563898,0.899901863,0.991013402,0,0,0,0,0,0,0,1,0.267214399,-4.066958394,23.44311653,-62.41125862,72.82553613,-26.10040242,2.374806855,0.938142902,0,0,0,0,0,0,0,1
20,10,-0.55,-8.94E-05,0.016367216,-0.200335869,0.892466404,-1.556359982,0.395381919,1.114494922,0.977612479,0,0,0,0,0,0,0,1,0.004335184,-0.046876866,0.126048859,0.203795145,-1.200276643,0.808591231,0.901810776,0.990465132,0,0,0,0,0,0,0,1,0.285438853,-4.330888103,24.88395612,-66.04501095,76.94649893,-27.80110015,2.532611797,0.924936728,0,0,0,0,0,0,0,1
20,10,-0.65,0.001875342,-0.009088524,-0.082078185,0.66224543,-1.401081736,0.397270392,1.108963427,0.973785418,0,0,0,0,0,0,0,1,0.002241657,-0.017374673,-0.028100264,0.564739842,-1.556667932,0.917776916,0.895253884,0.992466902,0,0,0,0,0,0,0,1,0.222204009,-3.396496445,19.67417218,-52.60231478,61.28182309,-21.08947719,1.881231836,0.963584984,0,0,0,0,0,0,0,1
20,10,-0.75,0.001316284,-0.001797924,-0.116407303,0.731165578,-1.452314606,0.402286975,1.109836054,0.974920167,0,0,0,0,0,0,0,1,0.00266045,-0.023396154,0.003954843,0.488462485,-1.480396731,0.893981395,0.896769275,0.992238124,0,0,0,0,0,0,0,1,0.236938077,-3.6133618,20.87653142,-55.68040849,64.83450618,-22.60481354,2.028605919,0.957311729,0,0,0,0,0,0,0,1
20,10,-0.85,0.001122535,0.000885721,-0.129161277,0.754014294,-1.459617988,0.391816656,1.111669967,0.975732125,0,0,0,0,0,0,0,1,0.003155959,-0.030523914,0.041971109,0.397585757,-1.388151059,0.86367536,0.898809086,0.991850251,0,0,0,0,0,0,0,1,0.254150256,-3.858831903,22.19908728,-58.98347466,68.56909191,-24.17227464,2.180846596,0.949869783,0,0,0,0,0,0,0,1
20,10,-0.95,0.000385692,0.010378736,-0.173767868,0.845396538,-1.533739223,0.405637298,1.11192193,0.976636621,0,0,0,0,0,0,0,1,0.00382519,-0.039810705,0.090170734,0.283552818,-1.270516752,0.823153237,0.901894434,0.991736549,0,0,0,0,0,0,0,1,0.263256176,-4.001543221,23.03824135,-61.25308775,71.31553313,-25.36604222,2.294320471,0.941263364,0,0,0,0,0,0,0,1
20,10,-1.05,-2.87E-05,0.015852738,-0.19987557,0.89856201,-1.574150552,0.409677154,1.112568659,0.976957919,0,0,0,0,0,0,0,1,0.004444072,-0.048241171,0.132397491,0.189729482,-1.183909727,0.799468073,0.902998082,0.991155536,0,0,0,0,0,0,0,1,0.276543389,-4.197927379,24.12642186,-64.01841675,74.45041994,-26.65285069,2.413070986,0.931373283,0,0,0,0,0,0,0,1
20,12.5,-0.68,0.000385692,0.010378736,-0.173767868,0.845396538,-1.533739223,0.405637298,1.11192193,0.976636621,0,0,0,0,0,0,0,1,0.00382519,-0.039810705,0.090170734,0.283552818,-1.270516752,0.823153237,0.901894434,0.991736549,0,0,0,0,0,0,0,1,0.263256176,-4.001543221,23.03824135,-61.25308775,71.31553313,-25.36604222,2.294320471,0.941263364,0,0,0,0,0,0,0,1
20,12.5,-0.76,0.000762383,0.005680339,-0.153253334,0.810415503,-1.520488006,0.417192678,1.109449527,0.975553375,0,0,0,0,0,0,0,1,0.003218034,-0.031534773,0.048113783,0.380482054,-1.367241003,0.855083066,0.899662665,0.992405294,0,0,0,0,0,0,0,1,0.250001865,-3.802896548,21.90981867,-58.26902856,67.72691745,-23.77577428,2.135365968,0.950680485,0,0,0,0,0,0,0,1
20,12.5,-0.84,0.000333553,0.011293486,-0.179783554,0.863784051,-1.55967217,0.419722634,1.110347215,0.976135891,0,0,0,0,0,0,0,1,0.003937393,-0.041561221,0.100392632,0.255924339,-1.236308668,0.807199789,0.90362711,0.992284491,0,0,0,0,0,0,0,1,0.261052492,-3.967042161,22.83192975,-60.67379885,70.56940354,-25.0110302,2.256583319,0.943890088,0,0,0,0,0,0,0,1
20,12.5,-0.92,0.013603245,-0.190127642,0.986459954,-2.30376068,2.358353567,-1.269984448,1.272359649,0.977432473,0,0,0,0,0,0,0,1,0.019663434,-0.300976191,1.733745045,-4.56530226,5.237993207,-2.25221928,1.224149174,0.968542343,1.42E-06,-2.59E-05,0.000176453,-0.000551201,0.000767705,-0.000377187,6.78E-05,0.334770363,-0.136071668,0.391208995,8.587748916,-55.50928971,109.2401228,-60.86157664,7.458791628,0.672180354,0,0,0,0,0,0,0,1
20,12.5,-1,-1.01E-06,0.015709283,-0.200858483,0.906799379,-1.59242454,0.4228313,1.110875812,0.976350147,0,0,0,0,0,0,0,1,0.00426696,-0.046088804,0.12320418,0.205698111,-1.192971052,0.798912609,0.903467577,0.991734682,0,0,0,0,0,0,0,1,0.274123507,-4.154883151,23.84499797,-63.18452119,73.35416491,-26.13784807,2.359854756,0.93634752,0,0,0,0,0,0,0,1
20,12.5,-0.92,-0.000342704,0.020196958,-0.222279496,0.951023396,-1.627535784,0.427421329,1.111245739,0.976204814,0,0,0,0,0,0,0,1,0.004725918,-0.052289517,0.153902389,0.138927687,-1.134373053,0.78536375,0.903749642,0.991143486,0,0,0,0,0,0,0,1,0.285288845,-4.316124886,24.71780028,-65.34884586,75.73862976,-27.08031838,2.442988779,0.927901872,0,0,0,0,0,0,0,1
20,15,-0.833333333,-0.000611823,0.023817637,-0.240034487,0.98885894,-1.658916404,0.43203417,1.111419074,0.975759117,0,0,0,0,0,0,0,1,0.005064306,-0.056905236,0.176878554,0.089354226,-1.093261596,0.778735159,0.903399246,0.990434789,0,0,0,0,0,0,0,1,0.297391992,-4.48846224,25.63735885,-67.59691439,78.18159785,-28.03293975,2.525928702,0.919028431,0,0,0,0,0,0,0,1
20,15,-0.9,-0.000753667,0.025712634,-0.249170598,1.007286137,-1.670809351,0.428964263,1.112427383,0.975051849,0,0,0,0,0,0,0,1,0.00540631,-0.061765452,0.202168234,0.031801936,-1.041101105,0.766662052,0.903657036,0.989702715,0,0,0,0,0,0,0,1,0.307894412,-4.638500643,26.43936648,-69.55421235,80.28797374,-28.83051823,2.59202219,0.909289051,0,0,0,0,0,0,0,1
20,15,-0.966666667,-0.005559525,0.097917629,-0.66135486,2.102725437,-2.974598129,0.944575944,1.067977585,0.970477781,0,0,0,0,0,0,0,1,-0.003323905,0.065447679,-0.495509331,1.788985678,-2.982698728,1.45530535,0.850969812,0.990963209,0,0,0,0,0,0,0,1,0.195684702,-2.877071095,15.88453434,-39.86682461,42.11123825,-11.21377153,0.790611952,0.951223975,0,0,0,0,0,0,0,1
20,15,-1.033333333,-0.005967522,0.103441572,-0.688800882,2.162937742,-3.028405504,0.956642603,1.067660078,0.969542232,0,0,0,0,0,0,0,1,-0.002959023,0.060235966,-0.46775616,1.722005828,-2.912767536,1.431204698,0.852777427,0.990992403,0,0,0,0,0,0,0,1,0.20242549,-2.9760158,16.43318194,-41.27540757,43.74123386,-11.89859355,0.855339392,0.948751896,0,0,0,0,0,0,0,1
20,15,-1.1,-0.005997246,0.103508238,-0.686593717,2.148403898,-2.996429621,0.932441278,1.070791324,0.969961914,0,0,0,0,0,0,0,1,-0.002687145,0.056529434,-0.449261742,1.681762328,-2.878535243,1.424865459,0.852685811,0.990890817,0,0,0,0,0,0,0,1,0.209498794,-3.078135187,16.9850874,-42.63958466,45.23525624,-12.48172743,0.906214184,0.94435244,0,0,0,0,0,0,0,1
20,15,-1.166666667,-0.006061881,0.103931929,-0.685275318,2.132836016,-2.959278211,0.904982873,1.074295591,0.971314377,0,0,0,0,0,0,0,1,-0.002401095,0.052663066,-0.430174364,1.640800994,-2.844437897,1.419056673,0.852462291,0.990739547,0,0,0,0,0,0,0,1,0.217189088,-3.187361654,17.56578493,-44.05170253,46.75679287,-13.06486354,0.956039874,0.939208257,0,0,0,0,0,0,0,1
25,12,-0.833333333,-0.006020442,0.102849856,-0.675980654,2.097897236,-2.900848472,0.868726144,1.078663775,0.972764496,0,0,0,0,0,0,0,1,-0.001552686,0.040766468,-0.368392638,1.49563428,-2.693750236,1.361933075,0.85768758,0.990415689,0,0,0,0,0,0,0,1,0.224184553,-3.286789226,18.09440515,-45.33461408,48.12856691,-13.57852302,0.998254766,0.933254625,0,0,0,0,0,0,0,1
25,12,-0.9,-0.005903539,0.100219193,-0.65509718,2.023321231,-2.780754569,0.7963044,1.08721008,0.975605845,0,0,0,0,0,0,0,1,-0.001647958,0.042549949,-0.381006574,1.539076785,-2.768618386,1.414931234,0.850354063,0.989933383,0,0,0,0,0,0,0,1,0.237968243,-3.481738031,19.12440565,-47.81338006,50.74572227,-14.53507834,1.074054215,0.919879587,0,0,0,0,0,0,0,1
25,12,-0.966666667,0.019445353,-0.283860298,1.553092709,-3.886412588,4.3484346,-2.167940244,1.368398501,0.992769305,0,0,0,0,0,0,0,1,0.009671789,-0.1401572,0.752632713,-1.783410964,1.668688892,-0.582284127,1.048429735,0.997150003,0,0,0,0,0,0,0,1,-0.169120035,1.952655418,-6.954864716,4.9007571,11.56943565,-6.079830436,0.876938703,0.977605532,0,0,0,0,0,0,0,1
25,12,-1.033333333,-0.006151524,0.105981337,-0.701993326,2.194881756,-3.064446697,0.973135097,1.06588944,0.969305959,0,0,0,0,0,0,0,1,-0.002691943,0.056340855,-0.446283809,1.667017318,-2.848778523,1.40384838,0.855411868,0.991801879,0,0,0,0,0,0,0,1,0.201220323,-2.95979895,16.35131191,-41.08362371,43.53466353,-11.81272662,0.846886729,0.949497379,0,0,0,0,0,0,0,1
25,12,-1.1,-0.006098956,0.105042768,-0.695381394,2.172059341,-3.026331297,0.947687307,1.06909393,0.969600206,0,0,0,0,0,0,0,1,-0.002488714,0.053597626,-0.432831025,1.638757431,-2.826950191,1.401852082,0.854981208,0.991644377,0,0,0,0,0,0,0,1,0.208030986,-3.056884375,16.86897584,-42.34603417,44.90117989,-12.34407201,0.89346771,0.946201425,0,0,0,0,0,0,0,1
25,12,-1.233333333,-0.006079309,0.103876888,-0.682827489,2.119464044,-2.932702643,0.887330419,1.076482342,0.972149943,0,0,0,0,0,0,0,1,-0.002064199,0.0479542,-0.405704123,1.583446121,-2.786874556,1.400438677,0.8537507,0.991239502,0,0,0,0,0,0,0,1,0.220318944,-3.230536256,17.78594256,-44.55341354,47.23933776,-13.21293962,0.964619236,0.937010871,0,0,0,0,0,0,0,1
25,14,-0.885714286,-0.006017401,0.102578998,-0.672896932,2.084664925,-2.877112253,0.853867716,1.080482603,0.973486188,0,0,0,0,0,0,0,1,-0.00174219,0.043570974,-0.38392571,1.536127684,-2.745453853,1.390653954,0.854050794,0.991010201,0,0,0,0,0,0,0,1,0.226109585,-3.312120386,18.21480897,-45.57822912,48.3100265,-13.5988165,0.994688938,0.931794364,0,0,0,0,0,0,0,1
25,14,-0.942857143,-0.005967326,0.101430778,-0.663710826,2.051773094,-2.824158669,0.822051062,1.084190816,0.974796496,0,0,0,0,0,0,0,1,-0.001638454,0.042394285,-0.379775096,1.533550641,-2.756261742,1.404878673,0.851758235,0.990626518,0,0,0,0,0,0,0,1,0.23162331,-3.389812556,18.62278274,-46.54983924,49.31670349,-13.95390097,1.021299228,0.926231268,0,0,0,0,0,0,0,1
25,14,-1.057142857,-0.005891166,0.099940245,-0.652866425,2.015265718,-2.767728558,0.788914296,1.088090974,0.976059738,0,0,0,0,0,0,0,1,-0.00152791,0.040894942,-0.372607474,1.520229748,-2.751345631,1.410648587,0.850500398,0.990257699,0,0,0,0,0,0,0,1,0.237089492,-3.466307616,19.02125362,-47.48944772,50.27672099,-14.28376554,1.044948569,0.920391171,0,0,0,0,0,0,0,1
25,14,-1.114285714,-0.006124124,0.105119583,-0.69372314,2.160672088,-3.001548788,0.930006549,1.071355449,0.970339131,0,0,0,0,0,0,0,1,-0.002145148,0.048789269,-0.407839628,1.580271095,-2.768491176,1.38311044,0.856238039,0.991979923,0,0,0,0,0,0,0,1,0.21251464,-3.119661497,17.19646972,-43.12171741,45.70507895,-12.63543332,0.916794924,0.944000058,0,0,0,0,0,0,0,1
25,14,-1.171428571,-0.006099653,0.104371756,-0.68688594,2.134114357,-2.956289128,0.901645747,1.074800869,0.971577848,0,0,0,0,0,0,0,1,-0.001948048,0.046222674,-0.395850984,1.556902295,-2.753232015,1.383969295,0.855540122,0.991767351,0,0,0,0,0,0,0,1,0.217715673,-3.192627876,17.57818341,-44.02895989,46.64778889,-12.97458471,0.943262205,0.939833765,0,0,0,0,0,0,0,1
25,14,-1.228571429,-0.006036441,0.103107156,-0.677487582,2.101778162,-2.905179127,0.871073129,1.078426218,0.972830528,0,0,0,0,0,0,0,1,-0.00182335,0.044630632,-0.388725587,1.544640285,-2.749634734,1.389677384,0.854336405,0.991488292,0,0,0,0,0,0,0,1,0.222491713,-3.259858604,17.93073184,-44.86678467,47.51303788,-13.27923443,0.966115957,0.935391426,0,0,0,0,0,0,0,1
25,16,-0.975,-0.00601004,0.102306106,-0.670263489,2.074227464,-2.859265061,0.843005886,1.081719972,0.974030099,0,0,0,0,0,0,0,1,-0.001685443,0.042706747,-0.379195638,1.525306796,-2.737130297,1.391153705,0.853602075,0.99118106,0,0,0,0,0,0,0,1,0.227214921,-3.326103108,18.27656191,-45.68383808,48.34925976,-13.56852657,0.987220465,0.930798203,0,0,0,0,0,0,0,1
25,16,-1.025,0.018408902,-0.26415677,1.417368496,-3.467350564,3.780548445,-1.893652575,1.337711537,0.988818374,0,0,0,0,0,0,0,1,0.009873924,-0.145750047,0.800444435,-1.954526153,1.924811948,-0.711835656,1.062643144,0.996987361,0,0,0,0,0,0,0,1,-0.289135747,3.48245971,-13.93840252,18.46361881,1.21658142,-3.658771679,0.803505031,0.949630902,2.08E-06,-3.22E-05,0.000194419,-0.00057748,0.00086833,-0.000605271,0.000144709,0.91902083
25,16,-1.075,-0.005953279,0.101125947,-0.661313122,2.043163332,-2.810133464,0.813684025,1.085181823,0.975198105,0,0,0,0,0,0,0,1,-0.001520747,0.040703257,-0.370775483,1.512192215,-2.735199843,1.398700722,0.852146882,0.990849047,0,0,0,0,0,0,0,1,0.231895071,-3.391518018,18.61653106,-46.48204983,49.15822354,-13.84290462,1.006508589,0.926012244,0,0,0,0,0,0,0,1
25,16,-1.125,-0.00589056,0.099875261,-0.652103247,2.011915237,-2.761605896,0.785109633,1.088564094,0.976324387,0,0,0,0,0,0,0,1,-0.001420498,0.039439254,-0.365350447,1.504212877,-2.736818954,1.406971128,0.850658967,0.990465542,0,0,0,0,0,0,0,1,0.236308585,-3.452832268,18.9326492,-47.21565134,49.88670622,-14.07849228,1.021518694,0.920891803,0,0,0,0,0,0,0,1
25,16,-1.175,0.016823058,-0.238655466,1.262997634,-3.035951333,3.237345122,-1.64455166,1.310907724,0.981868895,0,0,0,0,0,0,0,1,0.010462912,-0.157792115,0.888688762,-2.243357075,2.338224231,-0.919970532,1.085701559,0.996096464,-2.51E-06,3.37E-05,-0.000169107,0.000394386,-0.000427474,0.000184597,-1.93E-05,0.394438676,-0.379020398,4.540191017,-18.13212534,24.34636318,0.646783546,-6.034257516,1.270445672,0.893946993,0,0,0,0,0,0,0,1
25,16,-1.225,0.01402773,-0.198579968,1.047313056,-2.501833476,2.642174798,-1.399660014,1.286858341,0.986682054,0,0,0,0,0,0,0,1,0.012470535,-0.189595312,1.079499748,-2.774843684,3.007683531,-1.229233368,1.118027322,0.992960443,-1.63E-06,2.01E-05,-8.61E-05,0.000140898,-5.02E-05,-2.68E-05,6.83E-06,0.310641251,-0.35067138,3.912988736,-13.31872201,8.036973507,24.92113027,-19.08850772,2.810072178,0.832064398,2.08E-06,-3.22E-05,0.000194419,-0.00057748,0.00086833,-0.000605271,0.000144709,0.91902083
