Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,d_surge,e_surge,f_surge,g_surge,h_surge,i_surge,j_surge,r_squared_surge,a_sway,b_sway,c_sway,d_sway,e_sway,f_sway,g_sway,h_sway,i_sway,j_sway,r_squared_sway,a_heave,b_heave,c_heave,d_heave,e_heave,f_heave,g_heave,h_heave,i_heave,j_heave,r_squared_heave,a_roll,b_roll,c_roll,d_roll,e_roll,f_roll,g_roll,h_roll,i_roll,j_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,d_pitch,e_pitch,f_pitch,g_pitch,h_pitch,i_pitch,j_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,d_yaw,e_yaw,f_yaw,g_yaw,h_yaw,i_yaw,j_yaw,r_squared_yaw
4,2,-0.375,-9.51E-07,5.57E-05,-0.001371705,0.018435701,-0.146277026,0.690546984,-1.848118861,2.489639046,-1.538315117,1.325094531,0.994851405,0,0,0,0,0,0,0,0,0,0,1,-1.97E-07,1.37E-05,-0.000396752,0.006255157,-0.057878326,0.315308119,-0.94905181,1.328652874,-0.699284131,1.063305473,0.996246747,2.02E-09,-1.09E-07,2.42E-06,-2.86E-05,0.0001907,-0.000709586,0.001347552,-0.00113876,0.000482819,0.000869076,0.97100033,0.000115407,-0.006479438,0.151492255,-1.903450178,13.80804249,-57.57832681,128.7806888,-133.1308945,57.95634836,-4.426122565,0.938551836,2.36E-11,-8.25E-10,4.44E-09,1.91E-07,-3.90E-06,3.21E-05,-0.000133403,0.000283102,-0.00035559,0.000435776,0.942641762
4,2,-0.4375,-1.00E-06,5.84E-05,-0.001427746,0.019033774,-0.149678171,0.699711246,-1.852774934,2.468045474,-1.516631254,1.322320349,0.992036112,0,0,0,0,0,0,0,0,0,0,1,-1.54E-07,1.17E-05,-0.000363113,0.006025055,-0.058040729,0.326649823,-1.011081725,1.457750981,-0.786009328,1.07216182,0.994115779,2.02E-09,-1.09E-07,2.44E-06,-2.88E-05,0.000191736,-0.000708394,0.001334714,-0.001184374,0.000734418,0.000654423,0.977868677,0.000136361,-0.007622235,0.1773297,-2.215734167,15.97464136,-66.17125378,146.9947395,-150.8268161,63.96124553,-4.761015818,0.893213069,-3.29E-10,1.92E-08,-4.75E-07,6.48E-06,-5.33E-05,0.00026951,-0.000823728,0.00144068,-0.001374764,0.000818579,0.983510196
4,2.5,-0.1,-1.09E-06,6.29E-05,-0.001530594,0.020291662,-0.158550186,0.735721482,-1.931624932,2.548513846,-1.549146009,1.324566708,0.987760755,0,0,0,0,0,0,0,0,0,0,1,-1.66E-07,1.28E-05,-0.000403562,0.006758255,-0.065537869,0.370950839,-1.156672619,1.693509676,-0.925916063,1.08564696,0.990646922,1.72E-09,-9.09E-08,1.96E-06,-2.20E-05,0.000135415,-0.000425906,0.000504799,0.00014897,-0.000279521,0.000844537,0.937556137,0.000155964,-0.00868739,0.201301289,-2.50373935,17.9562775,-73.93119647,163.0755873,-165.7104054,68.49545562,-4.961929844,0.841799585,-2.23E-10,1.33E-08,-3.41E-07,4.83E-06,-4.14E-05,0.000219631,-0.000702863,0.001263758,-0.001154807,0.000600981,0.980617365
4,2.5,-0.15,-6.59E-07,4.08E-05,-0.001068686,0.015293107,-0.129439479,0.652401465,-1.862433024,2.662804551,-1.686437689,1.342428296,0.993683307,0,0,0,0,0,0,0,0,0,0,1,-3.98E-07,2.42E-05,-0.000618402,0.008664363,-0.071767065,0.35237593,-0.961240323,1.218661078,-0.588147336,1.050447351,0.998478342,5.80E-10,-3.75E-08,9.92E-07,-1.39E-05,0.000111926,-0.000516494,0.001301905,-0.001629714,0.000861501,0.00053381,0.983449134,5.19E-05,-0.002915798,0.068212273,-0.855497034,6.157957431,-25.1104354,52.88316948,-46.78119724,20.10337162,-1.441186379,0.990753373,-6.34E-10,3.64E-08,-8.77E-07,1.15E-05,-8.93E-05,0.000413533,-0.00109813,0.001502907,-0.0009085,0.000478371,0.963896869
4,2.5,-0.2,-8.35E-07,5.05E-05,-0.001288337,0.017966086,-0.148141267,0.727484818,-2.025350388,2.831214528,-1.755884905,1.347645058,0.992277508,0,0,0,0,0,0,0,0,0,0,1,-3.59E-07,2.20E-05,-0.000570506,0.008097574,-0.068045313,0.339435413,-0.941933031,1.216314327,-0.596984368,1.051787103,0.998332689,-2.09E-09,1.09E-07,-2.33E-06,2.67E-05,-0.000179219,0.000717137,-0.00168317,0.002102542,-0.001066127,0.000796301,0.669503111,6.41E-05,-0.003617123,0.085062377,-1.074379887,7.815497567,-32.45257376,70.94158311,-68.64458013,30.40825616,-2.310167731,0.987001231,-6.34E-10,3.64E-08,-8.77E-07,1.15E-05,-8.93E-05,0.000413533,-0.00109813,0.001502907,-0.0009085,0.000478371,0.963896869
4,2.5,-0.25,8.41E-08,-1.72E-06,-4.81E-05,0.002048972,-0.029151997,0.208560282,-0.780743825,1.405703322,-1.141005582,1.298978833,0.987680267,2.24E-10,-1.28E-08,3.05E-07,-3.93E-06,2.96E-05,-0.000130819,0.000321913,-0.000389221,0.000181379,-1.49E-05,0.370077022,3.06E-06,-0.000173619,0.00410306,-0.052230932,0.385709405,-1.654675791,3.904418321,-4.505051428,2.016597914,0.837992705,0.949337743,3.15E-07,-1.79E-05,0.000425447,-0.005461188,0.040865377,-0.178938299,0.434887441,-0.517217111,0.237413877,-0.011755473,0.450410912,0.000330394,-0.019519676,0.483614364,-6.501110887,51.17006579,-236.7446785,610.5250761,-773.9796803,388.4535421,-34.08577149,0.80078084,-1.40E-09,8.23E-08,-2.05E-06,2.84E-05,-0.000239107,0.001253417,-0.00403738,0.007529665,-0.007260892,0.003538309,0.987004724
4,2.5,-0.3,-9.07E-07,5.40E-05,-0.001354384,0.018561798,-0.150367089,0.725457356,-1.985345137,2.732714563,-1.687300529,1.340144335,0.994709771,0,0,0,0,0,0,0,0,0,0,1,-3.04E-07,1.91E-05,-0.000508466,0.007413689,-0.063973297,0.327481879,-0.931759791,1.233589313,-0.618732284,1.054399816,0.99803334,2.03E-09,-1.16E-07,2.74E-06,-3.47E-05,0.000252009,-0.001051667,0.002386214,-0.00265335,0.001233362,0.000589231,0.832144714,8.12E-05,-0.004577069,0.107474425,-1.356326376,9.875270121,-41.21585845,91.54056583,-92.35335917,40.99671811,-3.163884009,0.977702493,-3.92E-10,2.27E-08,-5.56E-07,7.41E-06,-5.85E-05,0.000276938,-0.000755545,0.001077428,-0.000704717,0.000361278,0.939940412
4,2.5,-0.35,-9.47E-07,5.57E-05,-0.001381881,0.018703789,-0.149552095,0.711889583,-1.922038511,2.611976645,-1.61062503,1.332289769,0.995570328,0,0,0,0,0,0,0,0,0,0,1,-2.37E-07,1.57E-05,-0.000435517,0.006617141,-0.05930311,0.3142047,-0.922237301,1.257454497,-0.646466592,1.057689792,0.997433514,1.97E-09,-1.08E-07,2.43E-06,-2.93E-05,0.000202498,-0.000793392,0.00164227,-0.001559725,0.000557909,0.000660426,0.976642038,9.93E-05,-0.005579436,0.130584704,-1.642748775,11.93019519,-49.76280448,111.0435882,-113.891985,50.1060066,-3.858930534,0.962380067,-4.08E-10,2.39E-08,-5.88E-07,7.92E-06,-6.32E-05,0.000301402,-0.00082463,0.001164709,-0.000742823,0.000363919,0.98867013
4,3,-0.083333333,-9.82E-07,5.73E-05,-0.001409226,0.01889815,-0.149612414,0.704701233,-1.881725603,2.529168823,-1.556581093,1.326643072,0.994423048,0,0,0,0,0,0,0,0,0,0,1,-2.03E-07,1.40E-05,-0.000406561,0.00639669,-0.059074199,0.321259054,-0.965592732,1.351045669,-0.710227163,1.064234625,0.996308209,1.58E-09,-8.55E-08,1.92E-06,-2.29E-05,0.000156785,-0.000610208,0.001277625,-0.00135759,0.000811965,0.000439241,0.966004182,0.000116827,-0.006538402,0.152364808,-1.90766971,13.78523758,-57.22694641,127.2687271,-130.4775731,56.33417378,-4.270485815,0.937911869,-4.08E-10,2.39E-08,-5.88E-07,7.92E-06,-6.32E-05,0.000301402,-0.00082463,0.001164709,-0.000742823,0.000363919,0.98867013
4,3,-0.125,-1.04E-06,6.05E-05,-0.001478276,0.019677376,-0.154510754,0.721266713,-1.907249799,2.537211381,-1.5506702,1.325304684,0.991481057,0,0,0,0,0,0,0,0,0,0,1,-1.97E-07,1.41E-05,-0.000418598,0.006719526,-0.063059613,0.347578303,-1.058454347,1.508201223,-0.805581325,1.073518588,0.994501349,1.48E-09,-7.89E-08,1.72E-06,-1.96E-05,0.000123045,-0.000400662,0.000514303,0.000114914,-0.00041215,0.000755292,0.961727174,0.000132863,-0.007406583,0.171821645,-2.140254556,15.37543323,-63.40300999,139.9316417,-142.0550415,59.80234623,-4.419738867,0.902748195,-3.14E-10,1.80E-08,-4.37E-07,5.78E-06,-4.54E-05,0.000213924,-0.000582689,0.000831579,-0.000564822,0.000347445,0.938497791
4,3,-0.166666667,-1.11E-06,6.50E-05,-0.001605532,0.021603897,-0.171260384,0.804805671,-2.13048802,2.808505864,-1.668742297,1.335400804,0.995648912,0,0,0,0,0,0,0,0,0,0,1,-7.86E-07,4.56E-05,-0.001111082,0.014715315,-0.114350984,0.522188824,-1.312179333,1.51909433,-0.669459048,1.053661731,0.996525011,2.16E-10,-1.32E-08,3.51E-07,-5.24E-06,4.73E-05,-0.000262667,0.000886731,-0.00177914,0.001687923,0.001042795,0.94374394,2.63E-05,-0.001400108,0.030343893,-0.339998524,2.0296186,-5.582572459,1.235869277,20.0338009,-13.23739358,1.482193676,0.974514738,-2.77E-10,1.56E-08,-3.72E-07,4.85E-06,-3.80E-05,0.000182953,-0.000531747,0.00087792,-0.000763521,0.000465055,0.967916687
4,3,-0.208333333,-1.21E-06,7.03E-05,-0.001718624,0.022874491,-0.179123659,0.830329324,-2.165331038,2.810158479,-1.653196515,1.332888622,0.993319001,0,0,0,0,0,0,0,0,0,0,1,-7.13E-07,4.17E-05,-0.001025162,0.013703416,-0.107548476,0.496372834,-1.261258019,1.475353674,-0.655708589,1.052787141,0.996143612,3.89E-09,-2.04E-07,4.44E-06,-5.24E-05,0.000362172,-0.001481445,0.003453329,-0.004216905,0.002091931,0.001509973,0.698119518,3.52E-05,-0.001901125,0.042183424,-0.490851709,3.146024986,-10.3894807,12.63143529,6.907541643,-7.399429507,1.013479439,0.972996883,-4.37E-10,2.45E-08,-5.74E-07,7.32E-06,-5.50E-05,0.000246052,-0.000633673,0.000857488,-0.000559632,0.000345766,0.914859731
4,3,-0.25,-1.24E-06,7.17E-05,-0.001742323,0.023012671,-0.178675539,0.820319598,-2.115605857,2.710924828,-1.589223797,1.326225013,0.98953959,0,0,0,0,0,0,0,0,0,0,1,-6.97E-07,4.08E-05,-0.001004886,0.013480577,-0.106384107,0.494902372,-1.271544437,1.511821238,-0.684141006,1.055814964,0.996179077,1.84E-09,-1.11E-07,2.78E-06,-3.76E-05,0.000294973,-0.001355749,0.003504298,-0.004682763,0.002579002,0.001365381,0.870927115,4.72E-05,-0.002570674,0.057724586,-0.684735309,4.545628007,-16.24131028,26.0287922,-7.886382856,-1.144092097,0.534519481,0.96528328,5.22E-12,-1.08E-09,4.42E-08,-8.14E-07,8.17E-06,-4.80E-05,0.000167578,-0.000321799,0.00022024,0.000176942,0.684315106
4,3,-0.291666667,-1.30E-06,7.50E-05,-0.001812781,0.023793559,-0.18338127,0.834746739,-2.131947779,2.703253621,-1.575414129,1.324314897,0.986690081,0,0,0,0,0,0,0,0,0,0,1,-6.54E-07,3.86E-05,-0.000961125,0.013046785,-0.104342276,0.492784255,-1.288446032,1.566662502,-0.725745543,1.060204915,0.996190883,4.50E-09,-2.44E-07,5.52E-06,-6.72E-05,0.000478665,-0.002025503,0.005006503,-0.007009072,0.005168691,0.000142365,0.616371798,5.88E-05,-0.003206971,0.072227416,-0.861704042,5.787623164,-21.23854666,36.82960245,-18.71675552,2.773713717,0.288718561,0.945992223,-2.05E-10,1.12E-08,-2.58E-07,3.22E-06,-2.36E-05,0.000103308,-0.00025823,0.000345116,-0.000294158,0.000322888,0.868670573
5,2,-0.1,-1.26E-06,7.25E-05,-0.001746069,0.022851316,-0.175536088,0.795957993,-2.023405761,2.55163574,-1.497112568,1.317249521,0.986536132,0,0,0,0,0,0,0,0,0,0,1,-6.31E-07,3.77E-05,-0.000948473,0.013037247,-0.105703607,0.506858248,-1.349052882,1.681155666,-0.798985423,1.067502924,0.995924252,2.10E-09,-1.20E-07,2.86E-06,-3.69E-05,0.000278649,-0.001246664,0.003236883,-0.004766165,0.003702312,0.000573406,0.92850233,7.05E-05,-0.00384501,0.086631553,-1.035286843,6.985350541,-25.94063621,46.5980831,-27.80506324,5.604126475,0.152943536,0.917044093,1.08E-10,-5.99E-09,1.38E-07,-1.73E-06,1.28E-05,-5.70E-05,0.000154437,-0.000245265,0.000145575,0.000186718,0.958677868
5,2,-0.15,-1.15E-06,6.60E-05,-0.001589207,0.020787926,-0.159608073,0.723326342,-1.837046215,2.313793577,-1.382302186,1.307378108,0.989710589,0,0,0,0,0,0,0,0,0,0,1,-6.32E-07,3.81E-05,-0.000969166,0.013471001,-0.110531702,0.537011833,-1.451940379,1.85180672,-0.90115564,1.077357111,0.994856774,1.49E-09,-7.77E-08,1.63E-06,-1.76E-05,9.80E-05,-0.000233072,-8.89E-05,0.001150996,-0.001226896,0.00192187,0.984360117,8.03E-05,-0.004372771,0.098385578,-1.174347646,7.919504154,-29.45332535,53.32919591,-32.96267575,6.435037102,0.195084576,0.887073199,4.03E-10,-2.31E-08,5.55E-07,-7.19E-06,5.41E-05,-0.000235798,0.000548498,-0.000517068,-0.000113584,0.000413957,0.896724736
5,2,-0.2,4.13E-07,-2.12E-05,0.000434151,-0.004442215,0.022069969,-0.029631871,-0.16029829,0.604106499,-0.720691093,1.2609832,0.993902105,0,0,0,0,0,0,0,0,0,0,1,6.50E-07,-3.75E-05,0.00090052,-0.011649151,0.087169332,-0.376622532,0.888310138,-1.043332971,0.484537769,0.959458765,0.998086744,-6.99E-09,2.98E-07,-4.39E-06,1.65E-05,0.000217551,-0.002640509,0.010943642,-0.01888476,0.011969223,0.004393842,0.856613477,-0.000148327,0.007569426,-0.155835528,1.640888505,-9.16228495,24.72550393,-20.83048598,-16.61995338,32.33451724,-4.162655075,0.916917593,-5.48E-10,3.36E-08,-8.73E-07,1.25E-05,-0.000108093,0.000570925,-0.001777528,0.002930579,-0.002256114,0.00190608,0.962857679
5,2,-0.25,-1.19E-06,6.94E-05,-0.001701135,0.022719164,-0.178678322,0.832731048,-2.185940325,2.858796396,-1.68653508,1.336398482,0.995063922,-7.94E-11,4.70E-09,-1.18E-07,1.65E-06,-1.38E-05,7.21E-05,-0.0002287,0.000418106,-0.000388452,0.000134425,0.995153004,-7.73E-07,4.46E-05,-0.001081448,0.014272949,-0.110691661,0.505328913,-1.271489367,1.474409586,-0.651229161,1.052417838,0.997335579,-3.14E-09,1.64E-07,-3.54E-06,4.14E-05,-0.000282771,0.00114941,-0.002680305,0.003175226,-0.00144597,0.001117965,0.958751201,3.27E-05,-0.001754105,0.038614113,-0.444662049,2.804057674,-8.949190681,9.41590678,10.15865588,-8.550663002,1.082192753,0.978018256,-4.31E-10,2.43E-08,-5.76E-07,7.42E-06,-5.66E-05,0.000258859,-0.000692596,0.001020727,-0.00081237,0.000469138,0.946126114
5,2,-0.3,-1.24E-06,7.19E-05,-0.001754035,0.023276064,-0.181661113,0.838989733,-2.179162446,2.816367921,-1.651662349,1.332448568,0.99245477,0,0,0,0,0,0,0,0,0,0,1,-6.82E-07,3.98E-05,-0.000979043,0.013099093,-0.103023689,0.477082,-1.217348408,1.428988823,-0.637473322,1.051510324,0.997188568,-6.45E-12,-2.36E-09,1.18E-07,-2.23E-06,2.09E-05,-0.000103406,0.000274335,-0.000450217,0.000409587,0.000945248,0.938240716,3.88E-05,-0.002103889,0.046938697,-0.550928733,3.586739311,-12.27256792,17.08007435,1.752798337,-5.070539066,0.822690884,0.974055971,-5.27E-10,3.01E-08,-7.21E-07,9.41E-06,-7.24E-05,0.000331985,-0.000872263,0.001187223,-0.000736407,0.000362151,0.934552921
5,2,-0.35,-1.29E-06,7.45E-05,-0.001807435,0.023828449,-0.184594636,0.845340761,-2.174534536,2.7804031,-1.621908825,1.329035901,0.989352186,0,0,0,0,0,0,0,0,0,0,1,-6.57E-07,3.86E-05,-0.000954132,0.012857372,-0.101975774,0.476955128,-1.231907957,1.470185892,-0.667549273,1.054626913,0.997172106,4.32E-09,-2.38E-07,5.44E-06,-6.67E-05,0.000472406,-0.001944434,0.004440509,-0.005078814,0.002267502,0.000898675,0.654083665,4.74E-05,-0.002578986,0.05784821,-0.685251246,4.54003924,-16.165332,25.6789155,-7.201884539,-1.606509335,0.583298119,0.965035202,-2.62E-10,1.44E-08,-3.29E-07,4.03E-06,-2.83E-05,0.000112746,-0.000231889,0.000182371,-3.50E-05,0.000200259,0.904537833
5,2.5,-0.12,-1.36E-06,7.80E-05,-0.001877593,0.024569969,-0.188835497,0.857472466,-2.185968161,2.769162219,-1.607224668,1.327022747,0.98676036,0,0,0,0,0,0,0,0,0,0,1,-6.55E-07,3.86E-05,-0.000960004,0.013020661,-0.104078021,0.491411918,-1.284773766,1.56202887,-0.723618986,1.060130844,0.997056366,1.72E-09,-9.37E-08,2.12E-06,-2.54E-05,0.000174519,-0.000679911,0.001422009,-0.00152082,0.000921315,0.000710427,0.944892267,5.86E-05,-0.003186985,0.071465841,-0.848518243,5.666031931,-20.62151865,35.18307351,-16.69862464,1.883420592,0.353756783,0.950650371,-1.19E-10,5.57E-09,-1.02E-07,8.94E-07,-3.28E-06,-2.81E-06,5.92E-05,-0.000154256,6.75E-05,0.000196941,0.790999436
5,2.5,-0.16,-1.29E-06,7.39E-05,-0.001779988,0.02329559,-0.178962031,0.811650393,-2.064212676,2.605015308,-1.523165048,1.319504547,0.986283765,0,0,0,0,0,0,0,0,0,0,1,-6.31E-07,3.76E-05,-0.000945069,0.012968229,-0.104937433,0.502003284,-1.332025358,1.651819908,-0.78072069,1.065706582,0.996690719,8.56E-10,-4.51E-08,9.62E-07,-1.05E-05,5.90E-05,-0.000136238,-0.000111951,0.000927491,-0.001044565,0.001302316,0.980717315,6.38E-05,-0.003471675,0.077931662,-0.926035636,6.188411688,-22.55475466,38.66308051,-18.78051824,1.683773563,0.455933399,0.931315441,-1.99E-10,1.23E-08,-3.22E-07,4.71E-06,-4.16E-05,0.000226878,-0.000749859,0.001414053,-0.00140152,0.000723865,0.984213932
5,2.5,-0.2,-1.19E-06,6.83E-05,-0.001643906,0.021495623,-0.164981151,0.7474558,-1.898241408,2.391444097,-1.41911964,1.31057608,0.988974626,0,0,0,0,0,0,0,0,0,0,1,-6.38E-07,3.83E-05,-0.000969416,0.013407456,-0.109418961,0.528451196,-1.418786437,1.791702231,-0.862807381,1.073526247,0.995889397,1.35E-09,-7.20E-08,1.58E-06,-1.83E-05,0.00011938,-0.000436977,0.000868595,-0.001061719,0.001061029,0.000513003,0.984738383,7.02E-05,-0.003813204,0.085440235,-1.013246858,6.757974124,-24.59573708,42.20213903,-20.74866418,1.385164731,0.565509155,0.912274053,-8.14E-12,1.42E-10,6.31E-09,-2.48E-07,3.67E-06,-2.88E-05,0.000125821,-0.00028208,0.000203006,0.000179138,0.906365915
5,2.5,-0.24,-1.23E-06,7.14E-05,-0.001745273,0.023215644,-0.181774994,0.843031434,-2.201296563,2.863295701,-1.682944574,1.33582557,0.994350025,0,0,0,0,0,0,0,0,0,0,1,-6.76E-07,3.93E-05,-0.000962826,0.012829927,-0.10048806,0.46325158,-1.17545981,1.366919732,-0.603992208,1.048576553,0.997824705,1.12E-09,-6.38E-08,1.52E-06,-1.95E-05,0.000146679,-0.000650765,0.001676016,-0.00247853,0.002071408,-8.48E-05,0.969866599,3.60E-05,-0.001943193,0.043153472,-0.503531742,3.248841988,-10.9140585,14.23415872,4.348329264,-5.822363735,0.852430746,0.979476086,-4.67E-10,2.64E-08,-6.24E-07,7.99E-06,-6.00E-05,0.000265489,-0.000654776,0.000779891,-0.000351952,0.000228026,0.91497705
5,2.5,-0.28,-1.29E-06,7.46E-05,-0.001812021,0.023938541,-0.186001478,0.855282967,-2.212283847,2.848816051,-1.664513211,1.333350854,0.992138524,0,0,0,0,0,0,0,0,0,0,1,-6.62E-07,3.87E-05,-0.000952485,0.012765982,-0.10065319,0.467632644,-1.198041912,1.412638505,-0.633599188,1.051501495,0.997809264,1.57E-09,-9.12E-08,2.18E-06,-2.79E-05,0.000202927,-0.000837976,0.001823074,-0.001737006,0.000278241,0.000973855,0.689628518,4.28E-05,-0.00231787,0.051742399,-0.609084864,3.996397963,-13.95949513,20.94553746,-2.638757886,-3.10407367,0.661546737,0.974286628,-4.31E-10,2.43E-08,-5.76E-07,7.42E-06,-5.66E-05,0.000258859,-0.000692596,0.001020727,-0.00081237,0.000469138,0.946126114
5,2.5,-0.32,-1.34E-06,7.71E-05,-0.001861941,0.024462473,-0.188878924,0.862288159,-2.212146979,2.822692616,-1.641209403,1.330608469,0.989311144,0,0,0,0,0,0,0,0,0,0,1,-6.46E-07,3.79E-05,-0.000937668,0.012640042,-0.100351461,0.47011965,-1.216825468,1.455309172,-0.662373767,1.054291075,0.99773176,2.63E-09,-1.43E-07,3.22E-06,-3.84E-05,0.000261791,-0.001008625,0.002051123,-0.001905798,0.000613289,0.000647043,0.701647553,5.02E-05,-0.002728815,0.061102246,-0.723257791,4.797961044,-17.19075623,27.97065279,-9.804857532,-0.405329096,0.479669958,0.966437901,-2.12E-10,1.16E-08,-2.65E-07,3.29E-06,-2.41E-05,0.000104954,-0.000261322,0.000347882,-0.000295378,0.000322988,0.86869989
5,3,-0.133333333,-1.38E-06,7.91E-05,-0.001904871,0.024928693,-0.191598987,0.870029517,-2.21808243,2.8102594,-1.627492341,1.328888098,0.986498655,0,0,0,0,0,0,0,0,0,0,1,-6.37E-07,3.76E-05,-0.000936815,0.012726525,-0.101896203,0.481880128,-1.261366841,1.533291017,-0.7099104,1.058969754,0.997566565,1.17E-09,-6.51E-08,1.52E-06,-1.90E-05,0.000139402,-0.000601952,0.001495625,-0.002078753,0.001497896,0.00037102,0.963683895,5.67E-05,-0.003075874,0.068830351,-0.814793294,5.415021488,-19.53130125,32.56161103,-13.61710447,0.489152828,0.465982781,0.954541625,1.58E-10,-9.66E-09,2.44E-07,-3.31E-06,2.60E-05,-0.000120802,0.000320655,-0.000442281,0.000193627,0.000186684,0.868792625
5,3,-0.166666667,3.99E-07,-1.99E-05,0.000391387,-0.003710054,0.015014916,0.009200317,-0.276928169,0.773779414,-0.818556077,1.270446418,0.985281342,0,0,0,0,0,0,0,0,0,0,1,9.10E-07,-5.28E-05,0.00127877,-0.016701369,0.126592356,-0.557086527,1.348852832,-1.624666441,0.771683919,0.934317275,0.995491548,1.49E-08,-9.82E-07,2.70E-05,-0.000399877,0.003453126,-0.017449802,0.048998937,-0.067715087,0.036623608,0.002410444,0.837141828,-0.000107417,0.004884426,-0.08240762,0.557337871,0.16007318,-22.32783954,111.9258059,-202.6389289,133.6222673,-13.69589033,0.81755062,-1.09E-09,6.39E-08,-1.58E-06,2.15E-05,-0.000173957,0.000858654,-0.002511066,0.004010673,-0.00309113,0.001773549,0.974225405
5,3,-0.2,-1.37E-06,7.84E-05,-0.001881846,0.024552894,-0.188072178,0.850734205,-2.159159179,2.721460338,-1.578891022,1.324235996,0.985509422,0,0,0,0,0,0,0,0,0,0,1,-6.35E-07,3.77E-05,-0.000945063,0.012930134,-0.104333604,0.497721783,-1.316676447,1.625957598,-0.765145097,1.064269902,0.997225365,6.56E-10,-3.44E-08,7.37E-07,-8.17E-06,4.89E-05,-0.000144204,0.000127155,0.000178382,-0.000306284,0.000827007,0.97834561,6.29E-05,-0.003410852,0.076279057,-0.902773641,6.005109989,-21.74872736,36.82847374,-16.98511383,1.14354137,0.474327869,0.94088885,-2.13E-10,1.24E-08,-3.03E-07,4.06E-06,-3.20E-05,0.000150664,-0.000405051,0.000569333,-0.000426338,0.000336181,0.980644876
5,3,-0.233333333,-1.29E-06,7.37E-05,-0.001767986,0.0230457,-0.176348159,0.7967723,-2.019131902,2.540350279,-1.490221214,1.316677205,0.987564083,0,0,0,0,0,0,0,0,0,0,1,-6.45E-07,3.85E-05,-0.000970733,0.013360235,-0.108500494,0.521384122,-1.392003906,1.744454951,-0.83327233,1.070589544,0.996619845,3.83E-10,-1.76E-08,2.97E-07,-1.85E-06,-5.24E-06,0.000134389,-0.000692248,0.001363878,-0.000835576,0.000778213,0.988435191,6.78E-05,-0.003670951,0.081921564,-0.967159067,6.414840535,-23.15364552,39.0345017,-17.72685203,0.486425337,0.59794601,0.926886284,-4.67E-11,3.23E-09,-9.46E-08,1.52E-06,-1.47E-05,8.63E-05,-0.000301202,0.000588976,-0.000630585,0.000455514,0.975586076
5,3,-0.266666667,2.45E-07,-1.17E-05,0.000211315,-0.001621547,0.001353707,0.058855775,-0.36867695,0.843985289,-0.834233778,1.270526404,0.994000249,-7.26E-11,4.34E-09,-1.10E-07,1.55E-06,-1.32E-05,6.92E-05,-0.000221786,0.000409354,-0.000383893,0.00013405,0.995147156,1.29E-06,-7.49E-05,0.001810626,-0.02362836,0.179229031,-0.791503102,1.930635679,-2.338854093,1.11466201,0.904991233,0.98935774,7.71E-08,-4.67E-06,0.000118769,-0.001641895,0.013328562,-0.063901068,0.172185587,-0.231168424,0.121741862,-0.005476257,0.483455949,3.19E-05,-0.003009171,0.10419051,-1.82344078,17.85620529,-99.39797226,299.5528596,-430.7923356,242.8013345,-23.01571072,0.850266966,-7.61E-10,4.33E-08,-1.04E-06,1.37E-05,-0.000107513,0.000515352,-0.001471148,0.002320642,-0.001881473,0.001568433,0.950712906
5,3,-0.3,1.88E-07,-8.55E-06,0.00013994,-0.000756397,-0.004640699,0.08245791,-0.417934812,0.890817647,-0.85231706,1.271727254,0.996502629,0,0,0,0,0,0,0,0,0,0,1,1.75E-06,-0.000100993,0.002430352,-0.031568566,0.238466746,-1.049895043,2.556796218,-3.086173103,1.462373603,0.876087479,0.978637987,7.59E-08,-4.51E-06,0.000112331,-0.001520334,0.012065764,-0.056448271,0.148047584,-0.192813373,0.098207619,-0.002582104,0.585871322,0.000204937,-0.012943601,0.342850186,-4.92780771,41.4743982,-205.1872952,565.6867596,-765.7292755,408.2747757,-37.46074808,0.725818378,-1.11E-10,9.55E-09,-3.27E-07,5.87E-06,-6.07E-05,0.000367566,-0.001255383,0.00220393,-0.00183645,0.001562879,0.948155349
10,5,-0.4,0.001476183,-0.036354667,0.367629418,-1.965767226,5.93742233,-9.948707158,8.305556368,-2.482976774,-0.487698906,1.253386091,0.994811378,0,0,0,0,0,0,0,0,0,0,1,0.001656364,-0.039944604,0.402233988,-2.186673856,6.919249242,-12.79607911,13.23209162,-7.119936301,1.675060098,0.888704781,0.998689548,0,0,0,0,0,0,0,0,0,0,1,-0.137706575,3.042375042,-28.03068862,139.204778,-402.3094808,683.4785881,-663.0262253,344.8688747,-76.99292819,5.032133549,0.988702134,0,0,0,0,0,0,0,0,0,0,1
10,5,-0.6,0.004725164,-0.100680027,0.890962732,-4.218855001,11.45001241,-17.62705393,14.13736727,-4.704567396,-0.14588179,1.237520222,0.992891645,0,0,0,0,0,0,0,0,0,0,1,-0.000197776,-0.005345647,0.146640677,-1.260360538,5.343633201,-12.21763485,14.88199609,-9.042085134,2.314745737,0.839274034,0.994252615,0,0,0,0,0,0,0,0,0,0,1,-0.562461431,11.90867947,-105.0075284,498.6812364,-1377.872474,2237.036981,-2064.75283,1005.849098,-215.1609456,13.52802408,0.89294129,-5.52E-07,1.26E-05,-0.000121531,0.000652477,-0.00212486,0.004308796,-0.005370672,0.003902674,-0.001468701,0.000212341,0.995125978
