Length (m),Beam (m),Draft (m),Heading,Asurge,Bsurge,Csurge,R2surge,MAEsurge,Asway,Bsway,Csway,R2sway,MAEsway,Aheave,Bheave,Cheave,R2heave,MAEheave,Aroll,Broll,Croll,R2roll,MAEroll,Apitch,Bpitch,Cpitch,R2pitch,MAEpitch,Ayaw,Byaw,Cyaw,R2yaw,MAEyaw
4,3,-0.25,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.561245693,0.754042413,1.125329109,0.978572487,0.037836103,-0.34396955,2,-8.612165271,0.995727839,0.020727651,128.5945855,3.921852105,1.149139998,0.953217448,5.202189108,0.000511657,2.645929492,2.806558083,0.84243235,4.27E-05,,,,,
4,3,-0.25,-45,0.843371052,0.976120056,0.781366249,0.965142002,0.031008445,0.840425933,0.978339305,0.77898235,0.96688158,0.032834946,-0.343115961,1.971180286,-6.492135882,0.997790478,0.015638898,22.63649739,3.063832032,2.885856063,0.953796832,0.969236702,32.11874605,3.189242387,1.906989129,0.990135317,0.634887029,11.68749796,3.030694585,2.526625007,0.982907194,0.335205061
4,3,-0.25,0,0.916267247,1.410348758,1.133513026,0.964121725,0.047303535,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.336322407,2,-5.5606378,0.995023345,0.017691679,0.00172643,1.208740621,10.65777732,0.833276158,0.000175575,32.34243781,2.83256102,1.850173292,0.985117446,0.798329473,0.000209845,0.55391062,4.095842077,0.59484507,2.14E-05
4,3,-0.291666667,-180,0.92392101,1.414553962,1.135130176,0.963292519,0.04370446,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.339110024,2,-5.608237727,0.996171555,0.016878456,0.001655007,2.119910023,9.472030326,0.539504192,0.000324189,35.01358472,2.824050802,1.569654958,0.9812897,0.937425026,,,,,
4,3,-0.291666667,-135,0.855147849,0.985882635,0.782768747,0.965332391,0.031069395,0.844712071,0.978109495,0.780097345,0.96592416,0.032966304,-0.345390614,2,-6.651328101,0.997940372,0.01557012,26.13163096,2.998427065,2.024977254,0.98143034,0.671812455,34.41979305,3.154715689,1.63539088,0.986531053,0.760251634,11.77462548,3.024571502,2.49070861,0.984771048,0.319610162
4,3,-0.291666667,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.591238273,0.795974448,1.129975265,0.964932419,0.043421354,-0.351513894,2,-8.413815003,0.989302297,0.030035704,188.8475934,3.838250882,0.430594292,0.936578942,6.311033749,0.000363981,3.160573661,22.90613352,0.173925481,0.000176353,0.000337824,-2.075522602,23.38341973,0.941965812,1.53E-05
4,3,-0.291666667,-45,0.855147849,0.985882635,0.782768747,0.965332391,0.031069395,0.844712071,0.978109495,0.780097345,0.96592416,0.032966304,-0.345387913,2,-6.651252874,0.997938952,0.015575423,26.13170479,2.998432987,2.024998571,0.981428785,0.671835234,34.42119188,3.15472175,1.635333612,0.986531381,0.760234404,11.77465313,3.024572465,2.490714652,0.984770998,0.319599089
4,3,-0.291666667,0,0.923908659,1.414586235,1.135118273,0.963283825,0.043707303,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.339110024,2,-5.608237727,0.996171555,0.016878456,0.001618406,2.114799771,10.06583146,0.533641213,0.00032443,35.0146078,2.824061568,1.569636514,0.98128981,0.937468222,,,,,
5,2,-0.1,-180,0.922712224,1.395560907,1.137948578,0.965960386,0.040162959,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.341989416,2,-5.657361439,0.99699101,0.016483085,0.001886997,1.862101051,5.093315137,0.913033471,0.000115569,38.15514789,2.823138344,1.322233191,0.96904254,1.180455645,0.000205084,0.454891157,6.038995493,0.954557479,8.17E-06
5,2,-0.1,-135,0.859901296,0.981468965,0.784931814,0.969161688,0.030786478,0.84856026,0.979091369,0.780689553,0.964632847,0.033146274,-0.348588085,2,-6.6994762,0.997116445,0.018841547,30.01826946,2.948111564,1.399463799,0.951154556,1.154977011,36.98771909,3.110792875,1.366896208,0.979773731,0.87858945,11.81321918,3.015380386,2.454667087,0.986298412,0.302613787
5,2,-0.1,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.60992687,0.831366196,1.128614321,0.957802934,0.044550986,-0.358458512,2,-8.204857649,0.978171893,0.042415512,158.2192254,3.726561626,0.574636804,0.937807127,6.130692297,0.000629209,2.611906391,1.834295313,0.851145775,4.60E-05,0.030585371,-43.13101646,380.3663739,0.690136797,3.52E-05
5,2,-0.1,-45,0.859901296,0.981468965,0.784931814,0.969161688,0.030786478,0.84856026,0.979091369,0.780689553,0.964632847,0.033146274,-0.348588085,2,-6.6994762,0.997116445,0.018841547,30.01833112,2.948111909,1.399470044,0.951152166,1.155017716,36.98943302,3.110799701,1.366834058,0.979772982,0.878643202,11.8132617,3.015377266,2.454635193,0.986294927,0.302664753
5,2,-0.1,0,0.922712224,1.395560907,1.137948578,0.965960386,0.040162959,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.34198824,2,-5.657155719,0.996990287,0.016485082,0.001886997,1.862101051,5.093315137,0.913033471,0.000115569,38.15633955,2.823148657,1.322213014,0.969043659,1.180502195,0.000205084,0.454891157,6.038995493,0.954557479,8.17E-06
5,2,-0.15,-180,0.912231915,1.353965861,1.141590942,0.972834387,0.034985796,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.344767389,2,-5.703125935,0.996982368,0.017436945,0.001909961,1.331881446,6.725509636,0.95370402,9.98E-05,41.46780652,2.825619071,1.127671325,0.956334057,1.391806456,,,,,
5,2,-0.15,-135,0.874298471,0.997084769,0.785938889,0.968335375,0.031297607,0.845907929,0.969267593,0.781654948,0.966133525,0.033099415,-0.351696504,2,-6.715035773,0.995061981,0.024479675,37.13493575,2.980586082,0.85149869,0.902002976,1.950175725,39.90793871,3.068742456,1.115928519,0.967895739,1.124441273,11.80229901,3.003943957,2.420057542,0.987838629,0.282986125
5,2,-0.15,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.600997169,0.822819907,1.123150686,0.97626191,0.039295173,-0.363740591,2,-8.005675872,0.965576575,0.054944922,124.2182761,3.496439523,0.85233347,0.977078069,3.051228308,0.000684871,2.70618046,1.579713283,0.812049848,6.05E-05,0.00035238,-5.254145712,56.90917015,0.789169506,2.45E-05
5,2,-0.15,-45,0.874298471,0.997084769,0.785938889,0.968335375,0.031297607,0.845907929,0.969267593,0.781654948,0.966133525,0.033099415,-0.351695915,2,-6.7148483,0.995063053,0.024477494,37.13526977,2.980591381,0.851486868,0.902000724,1.950228847,39.90981832,3.068748711,1.115872241,0.967895282,1.124499999,11.80233926,3.003944882,2.420051221,0.987839536,0.282967226
5,2,-0.15,0,0.912231915,1.353965861,1.141590942,0.972834387,0.034985796,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.344766105,2,-5.702934707,0.99698265,0.017434302,0.001903941,1.303471918,6.690173569,0.952734436,0.000102599,41.46925675,2.825627999,1.127644903,0.956336089,1.391842793,,,,,
5,2,-0.2,-180,0.551257366,0.763308995,1.118993455,0.970236945,0.04676174,0.99999999,-5.58E-33,6.31E-34,0,3.82E-34,-0.345329167,1.447897361,-6.502203176,0.998355912,0.014103358,0.0098378,3.206819821,7.341494165,0.733250322,0.001408465,115.8964792,4.36905295,2.111821952,0.952056662,5.55750074,0.001792622,-1.56198332,27.77601916,0.907725741,0.000118281
5,2,-0.2,-135,0.580887116,0.666512279,0.75740028,0.954337436,0.049847657,0.570240718,0.644487273,0.758382389,0.959694154,0.049280146,-0.350772674,1.584193182,-7.995954501,0.998992322,0.011894758,138.8737719,4.490199028,0.698860399,0.901022654,7.154618103,89.27370099,4.546968737,2.53648699,0.968759948,3.372958036,18.78600944,4.837517509,7.486059345,0.990326282,0.585026725
5,2,-0.2,-90,0.99999999,-5.58E-33,6.31E-34,0,3.82E-34,0.425028798,0.54792948,1.109480434,0.98228747,0.036175547,-0.347687609,1.775910527,-10,0.992774614,0.028387533,310.2525995,4.672746725,0.784623426,0.946820457,12.85569528,0.004021823,3.804889112,4.344657047,0.727892146,0.000551587,0.00441533,-11.06604242,129.6543191,0.93148793,0.000107118
5,2,-0.2,-45,0.580874351,0.666503256,0.757395877,0.95432676,0.049853088,0.570240718,0.644487273,0.758382389,0.959694154,0.049280146,-0.350781255,1.583888766,-7.994292955,0.998991063,0.01190292,138.8764952,4.490205692,0.698857206,0.901024885,7.154619409,89.2845809,4.546985434,2.53614144,0.968756597,3.373400179,18.78606856,4.837501513,7.486011634,0.99032668,0.585019529
5,2,-0.2,0,0.551253176,0.763323508,1.118984519,0.970230775,0.046764959,0.99999999,-5.58E-33,6.31E-34,0,3.82E-34,-0.345321338,1.447805486,-6.501680912,0.998351858,0.014118289,0.009878869,3.223589735,7.266526332,0.72353869,0.001436252,115.9063759,4.369076833,2.111667608,0.952057055,5.557878243,0.001792622,-1.56198332,27.77601916,0.907725741,0.000118281
5,2,-0.25,-180,0.913353679,1.443046101,1.125571581,0.965290172,0.053144878,,,,,,-0.333737062,1.877023809,-5.18164824,0.993506793,0.019968956,0.00111315,1.339205361,8.937459916,0.812253712,0.000109329,29.0799881,2.858755224,2.327435577,0.974841648,1.050143062,,,,,
5,2,-0.25,-135,0.844835203,0.999021637,0.776559375,0.967262768,0.032753523,0.855258726,1.02094081,0.774709502,0.965617355,0.034124552,-0.346066306,1.761097243,-5.595793022,0.997070922,0.017873481,19.08695033,3.084407788,3.766177656,0.916501445,1.180775058,26.91846105,3.123665909,2.251442323,0.997499741,0.257217094,8.831796144,3.041023206,2.820445288,0.987765319,0.246636284
5,2,-0.25,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.637305454,0.929694732,1.117720301,0.95281981,0.059448978,-0.348471202,1.336470447,-5.332977313,0.996691437,0.019525025,71.19933744,3.888301252,2.785870518,0.983906228,2.399399076,0.00042466,2.387973487,3.677737873,0.849874174,3.96E-05,0.000210671,0.869145871,6.927326041,0.881641517,1.43E-05
5,2,-0.25,-45,0.844835203,0.999021637,0.776559375,0.967262768,0.032753523,0.855258726,1.02094081,0.774709502,0.965617355,0.034124552,-0.346073029,1.760757308,-5.59459947,0.997067938,0.017882298,19.08695006,3.08442136,3.766246005,0.916499393,1.18079372,26.91940505,3.123670121,2.251366014,0.997499613,0.257246112,8.831802999,3.041023961,2.820434613,0.987766027,0.246631467
5,2,-0.25,0,0.913354201,1.443048096,1.125571343,0.965291732,0.053139894,,,,,,-0.333737062,1.877023809,-5.18164824,0.993506793,0.019968956,0.001113145,1.339179576,8.937803342,0.778857007,0.000114329,29.08065315,2.858766284,2.327415029,0.974841123,1.050250801,,,,,
5,2,-0.3,-180,0.91382313,1.421555343,1.130447312,0.965239022,0.049285021,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.336331269,1.900478305,-5.275959702,0.994594179,0.018297492,0.001133451,1.315532947,8.404606721,0.923034567,8.24E-05,30.65285023,2.843180565,2.074399081,0.983605718,0.834830901,0.000298698,-0.658425827,9.694519193,0.898766407,1.59E-05
5,2,-0.3,-135,0.856956354,1.010276603,0.77821526,0.966049824,0.0322367,0.856586284,1.012713929,0.777033298,0.966475461,0.033115137,-0.345073241,1.860920163,-5.964468263,0.997252736,0.017755933,20.64250789,3.008508381,3.01854229,0.948268056,0.967723508,28.29101142,3.117490843,2.071764066,0.99588445,0.354496304,9.004357376,3.048643668,2.813887372,0.989132819,0.232128542
5,2,-0.3,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.623348995,0.871289302,1.126851041,0.970093956,0.048053982,-0.344712838,1.615800555,-6.394190002,0.997447658,0.017007867,79.53127295,3.787164315,2.036398041,0.972840195,2.825572279,0.000488771,2.459357987,3.213667419,0.693426616,5.42E-05,0.000210678,0.872508014,6.981865704,0.960285055,9.32E-06
5,2,-0.3,-45,0.856956354,1.010276603,0.77821526,0.966049824,0.0322367,0.856586284,1.012713929,0.777033298,0.966475461,0.033115137,-0.345073241,1.860920163,-5.964468263,0.997252736,0.017755933,20.64246442,3.0085276,3.018636667,0.948265683,0.967773991,28.29208423,3.117495402,2.071690458,0.995884398,0.354527861,9.004347745,3.048646664,2.813906995,0.98913346,0.232118796
5,2,-0.3,0,0.913782272,1.42143791,1.130454848,0.965253114,0.049278406,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.336331269,1.900478305,-5.275959702,0.994594179,0.018297492,0.001133451,1.315532947,8.404606721,0.923034567,8.24E-05,30.65365127,2.843194986,2.074382894,0.983605611,0.834885997,0.000298698,-0.658425827,9.694519193,0.898766407,1.59E-05
5,2,-0.35,-180,0.917711449,1.413951724,1.133325687,0.964058346,0.046526822,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.337198156,1.972332351,-5.502571059,0.995563575,0.016816534,0.001223711,-1.444047269,40.83607398,0.516805431,0.000213133,32.46153959,2.828094305,1.827199412,0.986345984,0.776065107,0.000209853,0.554272151,4.093335434,0.88613813,1.14E-05
5,2,-0.35,-135,0.873279293,1.03189534,0.778551951,0.962948516,0.032798681,0.85788116,1.006065389,0.778700937,0.967167406,0.032519988,-0.343780373,2,-6.45813931,0.997535212,0.017078834,22.60339298,2.950951701,2.37116107,0.972061169,0.700341779,29.77888254,3.09934001,1.870873823,0.993624765,0.451762527,9.133866246,3.049883352,2.793813377,0.990151867,0.228656075
5,2,-0.35,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.63406147,0.877966854,1.130349439,0.967113028,0.045831892,-0.340471227,2,-7.823184523,0.997491958,0.01659033,90.53136133,3.707875998,1.426456325,0.950141031,3.783388492,0.000496619,2.425789346,2.851767171,0.809681353,4.75E-05,0.000276946,-0.242978004,8.809263725,0.951714092,1.21E-05
5,2,-0.35,-45,0.873279293,1.03189534,0.778551951,0.962948516,0.032798681,0.857908829,1.006221585,0.778585383,0.967169249,0.032517303,-0.343773319,2,-6.458089597,0.99753778,0.017069049,22.60343898,2.950959728,2.371193672,0.972059746,0.700377527,29.78015152,3.099345644,1.870801988,0.993624613,0.451792847,9.133839482,3.049882673,2.793851369,0.99015375,0.228625818
5,2,-0.35,0,0.917711449,1.413951724,1.133325687,0.964058346,0.046526822,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.337193305,1.972372385,-5.502683059,0.995563587,0.016809933,0.001182715,-0.972876252,37.113384,0.522905941,0.000205974,32.46248535,2.828107157,1.827180113,0.986346254,0.776069108,0.000209853,0.554272151,4.093335434,0.88613813,1.14E-05
5,2.5,-0.12,-180,0.922043074,1.411066162,1.134821854,0.962967072,0.044686937,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.339112539,2,-5.607946194,0.996469187,0.016158739,0.001201872,1.81969896,5.698435781,0.924845836,7.70E-05,34.47889943,2.812906296,1.593817048,0.983563966,0.895294881,,,,,
5,2.5,-0.12,-135,0.881989025,1.038595162,0.7793433,0.963631095,0.032850689,0.863905432,1.011170469,0.778902127,0.965866948,0.032911246,-0.345924044,2,-6.481580024,0.99768423,0.016782905,24.83051428,2.919142752,1.888878723,0.977071848,0.669248247,31.27641329,3.067809693,1.663042058,0.990440968,0.515118138,9.207966656,3.045844706,2.768155301,0.991124355,0.219205264
5,2.5,-0.12,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.664276129,0.937200075,1.128964803,0.948707457,0.051408173,-0.345816529,2,-7.728421719,0.996072615,0.020319743,98.93596349,3.637393287,1.09508407,0.941001074,4.170023381,0.000494682,2.355562011,2.578817469,0.879461456,3.64E-05,,,,,
5,2.5,-0.12,-45,0.881989025,1.038595162,0.7793433,0.963631095,0.032850689,0.863857637,1.010988153,0.778897841,0.965851455,0.032919518,-0.345921454,2,-6.481493171,0.997682722,0.016789209,24.83055224,2.919147142,1.888897755,0.977071025,0.669264062,31.27776013,3.06781431,1.662975397,0.99044012,0.515128367,9.207950425,3.045842218,2.768179479,0.991126046,0.219184523
5,2.5,-0.12,0,0.922043074,1.411066162,1.134821854,0.962967072,0.044686937,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.339108539,2,-5.607950055,0.996469263,0.016152563,0.001188713,1.778105519,5.69859348,0.919913086,8.08E-05,34.48012447,2.812921276,1.593783599,0.983563918,0.895332473,,,,,
5,2.5,-0.16,-180,0.921635389,1.397033402,1.137460063,0.96494323,0.041276289,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.341417913,2,-5.643591041,0.997078884,0.015997247,0.00122382,1.374999015,7.180873824,0.939116401,8.03E-05,36.6620362,2.805348684,1.401963197,0.977467389,1.031265741,,,,,
5,2.5,-0.16,-135,0.884930983,1.03267703,0.781673102,0.967173219,0.032492913,0.868421867,1.013905148,0.779725735,0.965333363,0.032777444,-0.347987366,2,-6.5059207,0.99737331,0.017798555,27.51432804,2.897190113,1.468585591,0.95723145,1.001801363,32.99815207,3.037941565,1.460398322,0.984330257,0.674437807,9.276322027,3.039117982,2.737746289,0.991725691,0.213611888
5,2.5,-0.16,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.652962461,0.906960493,1.130185875,0.96687809,0.040448502,-0.350622462,2,-7.643130283,0.992707735,0.025758207,96.4574779,3.529104379,1.078495163,0.96262967,3.304521752,0.000549764,2.433791608,2.178403746,0.89972745,3.49E-05,0.001147734,-6.675800498,33.68676183,0.896503764,1.69E-05
5,2.5,-0.16,-45,0.884930983,1.03267703,0.781673102,0.967173219,0.032492913,0.868421867,1.013905148,0.779725735,0.965333363,0.032777444,-0.347987366,2,-6.5059207,0.99737331,0.017798555,27.51451044,2.897192535,1.468582993,0.957230589,1.001835725,32.99971771,3.037949038,1.460330263,0.984329387,0.674480054,9.276370253,3.039120215,2.737723205,0.991725844,0.213609732
5,2.5,-0.16,0,0.921635389,1.397033402,1.137460063,0.96494323,0.041276289,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.341415971,2,-5.643723607,0.997079797,0.015993324,0.00122382,1.374999015,7.180873824,0.939116401,8.03E-05,36.66334004,2.805359849,1.401930794,0.977467881,1.03131826,,,,,
5,2.5,-0.2,-180,0.911147497,1.356285131,1.141155604,0.97109235,0.036597932,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.343680674,2,-5.676739485,0.997195804,0.016333267,0.001222948,1.799180994,4.042508332,0.973091926,4.93E-05,38.85118144,2.798850218,1.244785959,0.971123784,1.157090838,0.000213848,0.574008883,3.041439104,0.905481453,9.46E-06
5,2.5,-0.2,-135,0.894701618,1.041209,0.782814415,0.966963464,0.032652298,0.869456532,1.010274586,0.780600047,0.966116836,0.032296239,-0.350224412,2,-6.509960498,0.996402295,0.021304607,31.30702875,2.913575899,1.115600523,0.926495136,1.409058064,34.76104039,3.007948075,1.277908564,0.977044303,0.814110028,9.319985693,3.030003477,2.703615608,0.992534865,0.203758708
5,2.5,-0.2,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.645178194,0.886438371,1.130441643,0.97876746,0.034494922,-0.354846171,2,-7.552727535,0.987886354,0.032918521,97.01501303,3.405396793,0.964315537,0.975053182,2.583770041,0.000555736,2.399574666,1.913192061,0.862369837,3.92E-05,0.000205084,0.454891157,6.038995493,0.954557479,8.17E-06
5,2.5,-0.2,-45,0.894701618,1.041209,0.782814415,0.966963464,0.032652298,0.869456532,1.010274586,0.780600047,0.966116836,0.032296239,-0.350221923,2,-6.510033867,0.996404365,0.021298068,31.3072584,2.913581332,1.115593423,0.926492554,1.409110922,34.76277341,3.007954758,1.277847439,0.977043435,0.814157618,9.320072602,3.030008347,2.703535502,0.992531591,0.203808004
5,2.5,-0.2,0,0.911147497,1.356285131,1.141155604,0.97109235,0.036597932,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.343679452,2,-5.676539331,0.997195355,0.016334906,0.001184068,1.780625176,4.26604845,0.964201482,5.32E-05,38.85275335,2.798861713,1.244752005,0.971125223,1.157133932,0.000213848,0.574008883,3.041439104,0.905481453,9.46E-06
5,2.5,-0.24,-180,0.911064536,1.426499771,1.128205435,0.965547009,0.051697303,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.337150871,1.797909906,-4.999998311,0.994108039,0.019300049,0.000823341,2.167882297,3.579219398,0.924338939,5.07E-05,29.66276,2.861629971,2.25646491,0.980924921,0.921678886,0.000223002,0.915054347,3.596647501,0.893662294,1.25E-05
5,2.5,-0.24,-135,0.87433412,1.045930894,0.775777535,0.965609839,0.03345116,0.867291981,1.029851867,0.776854688,0.967953326,0.032825408,-0.346467785,1.803434521,-5.634023161,0.996686381,0.019519525,19.95666788,2.923380579,2.725936683,0.961698224,0.752738011,25.48884176,3.040745354,2.133920503,0.997715235,0.239564381,6.522721728,3.09555986,3.275033136,0.988649375,0.185447973
5,2.5,-0.24,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.686098654,0.995944308,1.125939295,0.964841749,0.052953314,-0.346767606,1.434982219,-5.247849292,0.996632375,0.018675083,57.42950811,3.591407023,2.575656205,0.985860977,1.721626903,0.000385217,2.319981704,4.273838904,0.911790881,2.60E-05,0.000260803,0.280867539,8.183922253,0.925049528,1.62E-05
5,2.5,-0.24,-45,0.87433412,1.045930894,0.775777535,0.965609839,0.03345116,0.867253526,1.029783457,0.776856653,0.967953534,0.032817306,-0.346467785,1.803434521,-5.634023161,0.996686381,0.019519525,19.95675323,2.923387801,2.725965838,0.961698783,0.752743252,25.48989833,3.040747865,2.133837428,0.997715229,0.239592014,6.522715288,3.095558472,3.275049706,0.988650162,0.185443338
5,2.5,-0.24,0,0.911055542,1.426542851,1.128192434,0.965539602,0.051696045,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.337150484,1.797780771,-4.999671235,0.994105134,0.019304382,0.000806554,2.164916871,3.757021959,0.89758105,5.94E-05,29.66361783,2.861644426,2.256443712,0.980925098,0.921767678,0.00029876,-0.656124658,9.619303778,0.898752491,1.59E-05
5,2.5,-0.28,-180,0.911965127,1.411569595,1.13137192,0.9652497,0.04880269,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.338187649,1.855949207,-5.17472518,0.994971198,0.018258675,,,,,,31.0078284,2.839817853,2.021714117,0.985921154,0.785334006,,,,,
